"","doc_id","text"
"4527","4527","ahora expliquenme esperamos llegar guayas enviar fuerzas armadas calles menos dias fuerzas armadas quieren salir calles alguna respuesta "
"4528","4528","lean articulos estustedios franceses italianos decidan obvio debe dar manejo medico"
"4529","4529","alguien amigos familiares medicos enfermeros choferes ambulancias guardias seguridad llamen preguntelen s serio estoquedifunde gobierno estrategia ocultar informacion parte gobierko nacioanl sersquese quiere ir cuentas bancarias ecuatorianos ahumente numeros contagiados muertos decidieron pagar deusteda externa crisis ojo ciustedado wy plata ministros andan culpando ratael correa realidad otroa ahora dia ciustedadano exigimos verdsd muertos infectafos oculten ma realidadquese vive ecustedor peor hospitales equipos medicos peor epp "
"4530","4530"," creando sino forman focos contagio triste termina necesario saber circulo cerrando propagar virus"
"4531","4531","porq toman cartas asunto cremando cuerpos entregando familiares importarles usteds terminar matar "
"4532","4532","casos loja embargo guayas puede registrar loja entonces verificar favor"
"4533","4533"," subio ecuavisa casos galapagos constan ahi dicen realmente cantidad exacta muertos contagiados"
"4534","4534","si calan cifras concuerdan venido dando ultimos dias mentira"
"4535","4535"," respeto ustedes merecen madoctoridlo si digo triste sucede contagiados i muertoses hospitales saturados sitio practicamente dejan morir peor estansolo pidoquedense casa seguro conocidos militares policias medicos enfermeraspor ustedessolo sigan normas imponentodo biendios bendiga querida gente linda seguro asustados yosolo hagan caso"
"4536","4536"," vallan hospital x simple dolor cabeza resfriado sino virus alla curense casa seguro ir hospital horrible ir funeral"
"4537","4537","recuperados muertos hablando indice mortalidad "
"4538","4538"," personas confirmadas corona viru evaden aislamiento salen calle deben acusarlos terrorismo poniendo vida demas ciustedadanos"
"4539","4539"," depende gobierno autoridades depende persona poner parte salir casa bastante notoria cantidad fallecidos personas graves triste realidad ahora si solos depende defensas cuerpo aguantar"
"4540","4540"," caso registra chimbo segun autoridades locales dentro provincia seria bueno aclare"
"4541","4541"," favor alguien haga entender contagios suena barbaridad fallecidos llegan varios dias personas sanado haciendo mal corregir esperan corregir"
"4542","4542"," saldoctoran contagiados canton quinsaloma centro salusted cuarentena casos confirmados dentro personal labora ahi"
"4543","4543"," mentira ocultando casos lenin moreno dia ayer anuncio habian registrado nuevos casos ultimas horas hoy estimaba numero infectados llegaria si mentir menos deberian ponerse acuerdo"
"4544","4544"," casos galapagos alli aparecen"
"4545","4545","cuanta irresponsabilidad acatar ordenes quedarse casa evitar contagios"
"4546","4546","ustedes manejan informacion realayer confirmaron casos galapagos"
"4547","4547","respecto cloroquina autorizacion ministro salusted cardiologo palabras viceministro"
"4548","4548"," datos estadisticos ve ningenierouno region insular deberian tomar cuenta contagios santa cruz san cristobal"
"4549","4549"," sirve quedarse casa si profesionales salusted pueden quedarse casa dan insumos protegerse dodne familias sigue subiendo contagios"
"4550","4550"," traer reactivos senoresla gente sigue contagiando puede examenes hospitales cuentan "
"4551","4551","falta galapagos nuevos casos"
"4552","4552","ahora expliquenme esperamos llegar guayas enviar fuerzas armadas calles menos dias fuerzas armadas quieren salir calles alguna respuesta "
"4553","4553","lean articulos estustedios franceses italianos decidan obvio debe dar manejo medico"
"4554","4554","alguien amigos familiares medicos enfermeros choferes ambulancias guardias seguridad llamen preguntelen s serio estoquedifunde gobierno estrategia ocultar informacion parte gobierko nacioanl sersquese quiere ir cuentas bancarias ecuatorianos ahumente numeros contagiados muertos decidieron pagar deusteda externa crisis ojo ciustedado wy plata ministros andan culpando ratael correa realidad otroa ahora dia ciustedadano exigimos verdsd muertos infectafos oculten ma realidadquese vive ecustedor peor hospitales equipos medicos peor epp "
"4555","4555"," creando sino forman focos contagio triste termina necesario saber circulo cerrando propagar virus"
"4556","4556","porq toman cartas asunto cremando cuerpos entregando familiares importarles usteds terminar matar "
"4557","4557","casos loja embargo guayas puede registrar loja entonces verificar favor"
"4558","4558"," subio ecuavisa casos galapagos constan ahi dicen realmente cantidad exacta muertos contagiados"
"4559","4559","si calan cifras concuerdan venido dando ultimos dias mentira"
"4560","4560"," respeto ustedes merecen madoctoridlo si digo triste sucede contagiados i muertoses hospitales saturados sitio practicamente dejan morir peor estansolo pidoquedense casa seguro conocidos militares policias medicos enfermeraspor ustedessolo sigan normas imponentodo biendios bendiga querida gente linda seguro asustados yosolo hagan caso"
"4561","4561"," vallan hospital x simple dolor cabeza resfriado sino virus alla curense casa seguro ir hospital horrible ir funeral"
"4562","4562","recuperados muertos hablando indice mortalidad "
"4563","4563"," personas confirmadas corona viru evaden aislamiento salen calle deben acusarlos terrorismo poniendo vida demas ciustedadanos"
"4564","4564"," depende gobierno autoridades depende persona poner parte salir casa bastante notoria cantidad fallecidos personas graves triste realidad ahora si solos depende defensas cuerpo aguantar"
"4565","4565"," caso registra chimbo segun autoridades locales dentro provincia seria bueno aclare"
"4566","4566"," favor alguien haga entender contagios suena barbaridad fallecidos llegan varios dias personas sanado haciendo mal corregir esperan corregir"
"4567","4567"," saldoctoran contagiados canton quinsaloma centro salusted cuarentena casos confirmados dentro personal labora ahi"
"4568","4568"," mentira ocultando casos lenin moreno dia ayer anuncio habian registrado nuevos casos ultimas horas hoy estimaba numero infectados llegaria si mentir menos deberian ponerse acuerdo"
"4569","4569"," casos galapagos alli aparecen"
"4570","4570","cuanta irresponsabilidad acatar ordenes quedarse casa evitar contagios"
"4571","4571","ustedes manejan informacion realayer confirmaron casos galapagos"
"4572","4572","respecto cloroquina autorizacion ministro salusted cardiologo palabras viceministro"
"4573","4573"," datos estadisticos ve ningenierouno region insular deberian tomar cuenta contagios santa cruz san cristobal"
"4574","4574"," sirve quedarse casa si profesionales salusted pueden quedarse casa dan insumos protegerse dodne familias sigue subiendo contagios"
"4575","4575"," traer reactivos senoresla gente sigue contagiando puede examenes hospitales cuentan "
"4576","4576","falta galapagos nuevos casos"
"4577","4577","ahora expliquenme esperamos llegar guayas enviar fuerzas armadas calles menos dias fuerzas armadas quieren salir calles alguna respuesta "
"4578","4578","lean articulos estustedios franceses italianos decidan obvio debe dar manejo medico"
"4579","4579","alguien amigos familiares medicos enfermeros choferes ambulancias guardias seguridad llamen preguntelen s serio estoquedifunde gobierno estrategia ocultar informacion parte gobierko nacioanl sersquese quiere ir cuentas bancarias ecuatorianos ahumente numeros contagiados muertos decidieron pagar deusteda externa crisis ojo ciustedado wy plata ministros andan culpando ratael correa realidad otroa ahora dia ciustedadano exigimos verdsd muertos infectafos oculten ma realidadquese vive ecustedor peor hospitales equipos medicos peor epp "
"4580","4580"," creando sino forman focos contagio triste termina necesario saber circulo cerrando propagar virus"
"4581","4581","porq toman cartas asunto cremando cuerpos entregando familiares importarles usteds terminar matar "
"4582","4582","casos loja embargo guayas puede registrar loja entonces verificar favor"
"4583","4583"," subio ecuavisa casos galapagos constan ahi dicen realmente cantidad exacta muertos contagiados"
"4584","4584","si calan cifras concuerdan venido dando ultimos dias mentira"
"4585","4585"," respeto ustedes merecen madoctoridlo si digo triste sucede contagiados i muertoses hospitales saturados sitio practicamente dejan morir peor estansolo pidoquedense casa seguro conocidos militares policias medicos enfermeraspor ustedessolo sigan normas imponentodo biendios bendiga querida gente linda seguro asustados yosolo hagan caso"
"4586","4586"," vallan hospital x simple dolor cabeza resfriado sino virus alla curense casa seguro ir hospital horrible ir funeral"
"4587","4587","recuperados muertos hablando indice mortalidad "
"4588","4588"," personas confirmadas corona viru evaden aislamiento salen calle deben acusarlos terrorismo poniendo vida demas ciustedadanos"
"4589","4589"," depende gobierno autoridades depende persona poner parte salir casa bastante notoria cantidad fallecidos personas graves triste realidad ahora si solos depende defensas cuerpo aguantar"
"4590","4590"," caso registra chimbo segun autoridades locales dentro provincia seria bueno aclare"
"4591","4591"," favor alguien haga entender contagios suena barbaridad fallecidos llegan varios dias personas sanado haciendo mal corregir esperan corregir"
"4592","4592"," saldoctoran contagiados canton quinsaloma centro salusted cuarentena casos confirmados dentro personal labora ahi"
"4593","4593"," mentira ocultando casos lenin moreno dia ayer anuncio habian registrado nuevos casos ultimas horas hoy estimaba numero infectados llegaria si mentir menos deberian ponerse acuerdo"
"4594","4594"," casos galapagos alli aparecen"
"4595","4595","cuanta irresponsabilidad acatar ordenes quedarse casa evitar contagios"
"4596","4596","ustedes manejan informacion realayer confirmaron casos galapagos"
"4597","4597","respecto cloroquina autorizacion ministro salusted cardiologo palabras viceministro"
"4598","4598"," datos estadisticos ve ningenierouno region insular deberian tomar cuenta contagios santa cruz san cristobal"
"4599","4599"," sirve quedarse casa si profesionales salusted pueden quedarse casa dan insumos protegerse dodne familias sigue subiendo contagios"
"4600","4600"," traer reactivos senoresla gente sigue contagiando puede examenes hospitales cuentan "
"4601","4601","falta galapagos nuevos casos"
"4602","4602","ahora expliquenme esperamos llegar guayas enviar fuerzas armadas calles menos dias fuerzas armadas quieren salir calles alguna respuesta "
"4603","4603","lean articulos estustedios franceses italianos decidan obvio debe dar manejo medico"
"4604","4604","alguien amigos familiares medicos enfermeros choferes ambulancias guardias seguridad llamen preguntelen s serio estoquedifunde gobierno estrategia ocultar informacion parte gobierko nacioanl sersquese quiere ir cuentas bancarias ecuatorianos ahumente numeros contagiados muertos decidieron pagar deusteda externa crisis ojo ciustedado wy plata ministros andan culpando ratael correa realidad otroa ahora dia ciustedadano exigimos verdsd muertos infectafos oculten ma realidadquese vive ecustedor peor hospitales equipos medicos peor epp "
